sampleID	bioSampleID	dataset	target_gene	marker	molecule	Tara_biome_original	expedition	basin	area	watling_basins	Biome	Tara_depth_nominal	province	station	deployment	core	pseudoreplicate	samp_size	samp_mat_process	samp_collect_device	collection_timestamp	collection_date	latitude	longitude	lower_size_...µm	upper_size_...µm	size_class	depth	primprod	calcite	nitrate	PAR_mean	ph	silicate	sst_mean	sst_range	srf_current	slope	PIC_mean	POC_mean	tsm_mean	sb_nitrate	sb_o2dissolve	sb_o2utilized	sb_silicate	sb_temp	phosphate	sb_salinity	wat_col_temp	seafloor_depth	POC_seafloor	POC_export
SAMEA2611382	ERR562425	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	42		TARA_007									37.0112	1.946	20.00	180.00	micro	42	435.078887939453	0	1	38	8.18975067138672	1	19	10.1338195800781	0.0758102685213089	0.789530694484711	80.5866165161133	75.8063735961914	0.240206599235535	8.45599746704102	4.46161317825317	1.37761294841766	7.82824277877808	13.017970085144	0.137152105569839	38.3043594360352	13.1861095428467	-2764.56298828125	4.699493449	12.0642032623291
SAMEA2611383	ERR562571	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	5		TARA_023									42.1916	17.7175	180.00	2000.00	meso	5	448	0	0	34.2467308044434	8.25934600830078	3	18.021879196167	12	-0.0186430998146534	0.426553606987	79.0305099487305	62.217700958252	0.21379129588604	3.2335000038147	5.22240018844604	0.601100027561188	3.39170002937317	12.9169998168945	0.0456999987363815	38.6277694702148	13.4858303070068	-1086.01098632812	8.662353127	5.96183061599731
SAMEA2611384	ERR562515	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	5		TARA_030									33.9178	32.8849	20.00	180.00	micro	5	310.950103759766	7.02472591400146	0	41	8.13193225860596	1.97892105579376	22	10	0.0376798808574677	2.00849890708923	71.2453536987305	36.2469711303711	0.108501799404621	3.88552403450012	4.17698287963867	1.54963302612305	7.16368293762207	13.6586303710938	0.175968304276466	38.8459892272949	14.5	-1333.48205566406	3.395309515	7.71895980834961
SAMEA2611385	ERR562472	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	5		TARA_023									42.1735	17.7175	20.00	180.00	micro	5	448	0	0	34.2467308044434	8.25934600830078	3	18.021879196167	12	-0.0186430998146534	0.426553606987	79.0305099487305	61.790470123291	0.21379129588604	3.2335000038147	5.22240018844604	0.601100027561188	3.39170002937317	12.9169998168945	0.0456999987363815	38.6277694702148	13.4858303070068	-1086.01098632812	8.662353127	5.96183061599731
SAMEA2619396	ERR562413	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	9		TARA_004									36.5533	-6.5669	0.80	5.00	pico	9	1955.01794433594	0	2	39.0581398010254	8.08284568786621	1	18	7.95647478103638	-0.00528634991496801	0.284667104482651	80.0307312011719	209.239105224609	1.04976904392242	8.11358642578125	4.90104198455811	0.902304828166962	3.8093569278717	14.1997299194336	0.112499997019768	31.2412490844727	14.5931396484375	-64.2034225463867	47.93040126	15.9758014678955
SAMEA2619398	ERR562394	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Atlantic Ocean	North Atlantic Ocean		Surface	9		TARA_004									36.5533	-6.5669	5.00	20.00	nano	9	1955.01794433594	0	2	39.0581398010254	8.08284568786621	1	18	7.95647478103638	-0.00528634991496801	0.284667104482651	80.0307312011719	209.239105224609	1.04976904392242	8.11358642578125	4.90104198455811	0.902304828166962	3.8093569278717	14.1997299194336	0.112499997019768	31.2412490844727	14.5931396484375	-64.2034225463867	47.93040126	15.9758014678955
SAMEA2619419	ERR562552	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	North Atlantic Ocean		DCM	40		TARA_004									36.5533	-6.5669	0.80	5.00	pico	40	1955.01794433594	0	2	39.0581398010254	8.08284568786621	1	18	7.95647478103638	-0.00528634991496801	0.284667104482651	80.0307312011719	209.239105224609	1.04976904392242	8.11358642578125	4.90104198455811	0.902304828166962	3.8093569278717	14.1997299194336	0.112499997019768	31.2412490844727	14.5931396484375	-64.2034225463867	47.93040126	15.9758014678955
SAMEA2619421	ERR562367	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Atlantic Ocean	North Atlantic Ocean		DCM	40		TARA_004									36.5533	-6.5669	5.00	20.00	nano	40	1955.01794433594	0	2	39.0581398010254	8.08284568786621	1	18	7.95647478103638	-0.00528634991496801	0.284667104482651	80.0307312011719	209.239105224609	1.04976904392242	8.11358642578125	4.90104198455811	0.902304828166962	3.8093569278717	14.1997299194336	0.112499997019768	31.2412490844727	14.5931396484375	-64.2034225463867	47.93040126	15.9758014678955
SAMEA2619443	ERR1756006	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_005									36.0088	-4.5184	0.80	5.00	pico	9	774.088928222656	0	1	39	8.21557140350342	1	18	7.97443723678589	0.0917544811964035	0.566128790378571	80.9699783325195	107.204696655273	0.252860397100449	5.84116077423096	4.36023616790771	1.39500403404236	4.75237321853638	13.3327598571777	0.143900007009506	38.1351203918457	13.1958198547363	-1241.94299316406	23.99384887	17.33127784729
SAMEA2619445	ERR1879825	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_005									36.0088	-4.5184	5.00	20.00	nano	9	774.088928222656	0	1	39	8.21557140350342	1	18	7.97443723678589	0.0917544811964035	0.566128790378571	80.9699783325195	107.204696655273	0.252860397100449	5.84116077423096	4.36023616790771	1.39500403404236	4.75237321853638	13.3327598571777	0.143900007009506	38.1351203918457	13.1958198547363	-1241.94299316406	23.99384887	17.33127784729
SAMEA2619456	ERR1755978	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	68		TARA_005									36.0469	-4.3555	0.80	5.00	pico	68	795.381774902344	0	1	39	8.21600723266602	1	18	7.93904113769531	0.118716202676296	0.506928086280823	80.8650436401367	112.940803527832	0.265490502119064	5.52354097366333	4.45600605010986	1.25388598442078	4.60880613327026	13.8567304611206	0.143900007009506	38.14208984375	13.1959800720215	-1259.87902832031	23.83673693	17.33127784729
SAMEA2619458	ERR1879937	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	68		TARA_005									36.0469	-4.3555	5.00	20.00	nano	68	795.381774902344	0	1	39	8.21600723266602	1	18	7.93904113769531	0.118716202676296	0.506928086280823	80.8650436401367	112.940803527832	0.265490502119064	5.52354097366333	4.45600605010986	1.25388598442078	4.60880613327026	13.8567304611206	0.143900007009506	38.14208984375	13.1959800720215	-1259.87902832031	23.83673693	17.33127784729
SAMEA2619467	ERR1756131	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_006									36.5229	-4.0023	0.80	5.00	pico	9	836.497375488281	0	1	39	8.214035987854	1	18	8.70953941345215	0.057544969022274	1.40611505508423	79.2987670898438	176.189407348633	0.32114851474762	5.01946783065796	4.1015567779541	1.73105502128601	5.07610511779785	13.1525001525879	0.124520197510719	37.8923492431641	13.570779800415	-557.740478515625	27.49359174	15.9935064315796
SAMEA2619469	ERR1755900	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_006									36.5229	-4.0023	5.00	20.00	nano	9	836.497375488281	0	1	39	8.214035987854	1	18	8.70953941345215	0.057544969022274	1.40611505508423	79.2987670898438	176.189407348633	0.32114851474762	5.01946783065796	4.1015567779541	1.73105502128601	5.07610511779785	13.1525001525879	0.124520197510719	37.8923492431641	13.570779800415	-557.740478515625	27.49359174	15.9935064315796
SAMEA2619484	ERR1879853	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	35		TARA_006									36.5103	-3.9747	5.00	20.00	nano	35	836.497375488281	0	1	39	8.214035987854	1	18	8.70953941345215	0.057544969022274	1.40611505508423	79.2987670898438	176.189407348633	0.299958407878876	5.01946783065796	4.1015567779541	1.73105502128601	5.07610511779785	13.1525001525879	0.124520197510719	37.8923492431641	13.570779800415	-557.740478515625	25.63448949	15.9935064315796
SAMEA2619486	ERR1755911	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	35		TARA_006									36.5103	-3.9747	0.80	5.00	pico	35	836.497375488281	0	1	39	8.214035987854	1	18	8.70953941345215	0.057544969022274	1.40611505508423	79.2987670898438	176.189407348633	0.299958407878876	5.01946783065796	4.1015567779541	1.73105502128601	5.07610511779785	13.1525001525879	0.124520197510719	37.8923492431641	13.570779800415	-557.740478515625	25.63448949	15.9935064315796
SAMEA2619505	ERR1756095	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_008									38.0026	3.9992	0.80	5.00	pico	9	440.752502441406	8.84754657745361	1	37	8.21531295776367	1	19	11	-0.0351089611649513	0.124465003609657	79.0305023193359	68.4526824951172	0.204255804419518	7.17490005493164	4.42490816116333	1.43832004070282	7.82659721374512	13.1007900238037	0.116733700037003	38.302921295166	13.2354803085327	-2851.51806640625	4.052891942	11.0044193267822
SAMEA2619522	ERR1756114	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	45		TARA_008									38.0093	3.9712	0.80	5.00	pico	45	437.0126953125	8.85636425018311	1	37	8.21582698822021	1	19	11	-0.0381724201142788	0.166810095310211	79.0305023193359	68.4526824951172	0.204255804419518	7.16650009155273	4.42490005493164	1.43789994716644	7.82910013198853	13.1008996963501	0.104788400232792	38.3042488098145	13.2376203536987	-2836.51391601562	4.052891942	11.0044193267822
SAMEA2619524	ERR1879722	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	45		TARA_008									38.0093	3.9712	5.00	20.00	nano	45	437.0126953125	8.85636425018311	1	37	8.21582698822021	1	19	11	-0.0381724201142788	0.166810095310211	79.0305023193359	68.4526824951172	0.204255804419518	7.16650009155273	4.42490005493164	1.43789994716644	7.82910013198853	13.1008996963501	0.104788400232792	38.3042488098145	13.2376203536987	-2836.51391601562	4.052891942	11.0044193267822
SAMEA2619534	ERR562566	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_009									39.1633	5.916	0.80	5.00	pico	9	392.717712402344	8.95280933380127	0.293658703565598	36.0598106384277	8.20678615570068	1	19	11.8929996490479	-0.00096487277187407	0.113758601248264	79.1255493164062	60.5319709777832	0.197228699922562	6.27795791625977	4.35471105575562	1.46028900146484	7.69720506668091	3.84946298599243	0.144740596413612	38.2949409484863	13.2963304519653	-2879.90991210938	3.477121591	10.5325555801392
SAMEA2619540	ERR562504	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_009									39.1633	5.916	5.00	20.00	nano	9	392.717712402344	8.95280933380127	0.293658703565598	36.0598106384277	8.20678615570068	1	19	11.8929996490479	-0.00096487277187407	0.113758601248264	79.1255493164062	60.5319709777832	0.197228699922562	6.27795791625977	4.35471105575562	1.46028900146484	7.69720506668091	3.84946298599243	0.144740596413612	38.2949409484863	13.2963304519653	-2879.90991210938	3.477121591	10.5325555801392
SAMEA2619551	ERR562475	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	55		TARA_009									39.0609	5.9422	0.80	5.00	pico	55	401.724914550781	8.85953330993652	0	36.1435394287109	8.20421981811523	1	19	11.0754995346069	-0.0247602108865976	0.135966494679451	79.0702209472656	60.1891899108887	0.19577419757843	6.48402118682861	4.37274599075317	1.45440602302551	7.74326801300049	0	0.16080279648304	38.2946014404297	13.3087501525879	-2842.40893554688	3.477121591	10.5325555801392
SAMEA2619557	ERR562455	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	55		TARA_009									39.0609	5.9422	5.00	20.00	nano	55	401.724914550781	8.85953330993652	0	36.1435394287109	8.20421981811523	1	19	11.0754995346069	-0.0247602108865976	0.135966494679451	79.0702209472656	60.1891899108887	0.19577419757843	6.48402118682861	4.37274599075317	1.45440602302551	7.74326801300049	0	0.16080279648304	38.2946014404297	13.3087501525879	-2842.40893554688	3.477121591	10.5325555801392
SAMEA2619570	ERR1755910	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_010									40.6433	2.8751	0.80	5.00	pico	9	422.423889160156	0	1	35.0412216186523	8.25227832794189	1	18.802619934082	13	-0.0071743200533092	1.19816899299622	79.2397766113281	73.605583190918	0.217076003551483	8.1225061416626	4.54650592803955	1.29971897602081	9.18258285522461	13.0671796798706	0.15809440612793	38.3684501647949	13.06715965271	-1968.98901367188	7.474800226	11.6782093048096
SAMEA2619607	ERR1756222	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	70		TARA_010									40.7003	2.873	0.80	5.00	pico	70	425.375213623047	0	1	35	8.25348091125488	1	18.1107006072998	13	-0.0161097198724747	0.720058917999268	79.5534210205078	76.311393737793	0.224794000387192	7.95535898208618	4.55983877182007	1.30170702934265	9.32866382598877	13.0695400238037	0.158059298992157	38.3693618774414	13.0679702758789	-2149.19091796875	7.474800226	11.6782093048096
SAMEA2619609	ERR1879831	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	70		TARA_010									40.7003	2.873	5.00	20.00	nano	70	425.375213623047	0	1	35	8.25348091125488	1	18.1107006072998	13	-0.0161097198724747	0.720058917999268	79.5534210205078	76.311393737793	0.224794000387192	7.95535898208618	4.55983877182007	1.30170702934265	9.32866382598877	13.0695400238037	0.158059298992157	38.3693618774414	13.0679702758789	-2149.19091796875	7.474800226	11.6782093048096
SAMEA2619621	ERR562590	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_011									41.6686	2.7996	0.80	5.00	pico	9	535.160583496094	0	1	34.1866607666016	8.26204490661621	1	17.016149520874	11.9486799240112	-0.0260464791208506	0.388606905937195	101.690696716309	104.804702758789	0.532179892063141	6.31250190734863	4.85368919372559	0.91041487455368	2.94579601287842	13.1221904754639	0.173099994659424	34.9473495483398	13.1150398254395	-145.313598632812	11.12643204	11.6782093048096
SAMEA2619623	ERR562594	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	9		TARA_011									41.6686	2.7996	5.00	20.00	nano	9	535.160583496094	0	1	34.1866607666016	8.26204490661621	1	17.016149520874	11.9486799240112	-0.0260464791208506	0.388606905937195	101.690696716309	104.804702758789	0.532179892063141	6.31250190734863	4.85368919372559	0.91041487455368	2.94579601287842	13.1221904754639	0.173099994659424	34.9473495483398	13.1150398254395	-145.313598632812	11.12643204	11.6782093048096
SAMEA2619654	ERR562614	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	5		TARA_016									37.4956	15.4945	0.80	5.00	pico	5	460.988494873047	0	0	37.1436996459961	8.2177619934082	1	19	12	-0.0572122596204281	0.715161085128784	80.4837875366211	64.8847808837891	0.222150504589081	3.65795803070068	4.20218181610107	1.48052799701691	6.75014495849609	13.6778202056885	0.17111000418663	38.6244087219238	13.9515495300293	-2054.82397460938	7.790850308	8.44886302947998
SAMEA2619657	ERR562467	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	5		TARA_016									37.4956	15.4945	5.00	20.00	nano	5	460.988494873047	0	0	37.1436996459961	8.2177619934082	1	19	12	-0.0572122596204281	0.715161085128784	80.4837875366211	64.8847808837891	0.222150504589081	3.65795803070068	4.20218181610107	1.48052799701691	6.75014495849609	13.6778202056885	0.17111000418663	38.6244087219238	13.9515495300293	-2054.82397460938	7.790850308	8.44886302947998
SAMEA2619664	ERR562662	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	65		TARA_016									37.4532	15.4596	0.80	5.00	pico	65	472.014801025391	0	0	37.1725692749023	8.21775341033936	1	19	12	-0.0572302713990211	1.1541999578476	79.5127334594727	66.06640625	0.22924730181694	4.37045621871948	4.31065702438354	1.3740199804306	6.04265785217285	13.7001304626465	0.129274904727936	38.6255111694336	13.9510297775269	-2064.56298828125	7.790850308	8.44886302947998
SAMEA2619665	ERR562514	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	65		TARA_016									37.4532	15.4596	5.00	20.00	nano	65	472.014801025391	0	0	37.1725692749023	8.21775341033936	1	19	12	-0.0572302713990211	1.1541999578476	79.5127334594727	66.06640625	0.22924730181694	4.37045621871948	4.31065702438354	1.3740199804306	6.04265785217285	13.7001304626465	0.129274904727936	38.6255111694336	13.9510297775269	-2064.56298828125	7.790850308	8.44886302947998
SAMEA2619675	ERR562643	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	5		TARA_018									35.759	14.2574	0.80	5.00	pico	5	373	7.40765905380249	0	38.9797096252441	8.2129955291748	1	20	11	0.00503836013376713	2.24619603157043	78.5357666015625	48.3789100646973	0.173120096325874	3.04500007629395	4.22130012512207	1.44959998130798	5.38000011444092	13.7671003341675	0.0943000018596649	38.527229309082	14.7334804534912	-728.566772460938	8.709169339	10.0383529663086
SAMEA2619676	ERR562427	tara	18S rRNA	V9	DNA	[SRF] surface water layer (ENVO:00010504)	Tara	Mediterranean Sea	Mediterranean Sea		Surface	5		TARA_018									35.759	14.2574	5.00	20.00	nano	5	373	7.40765905380249	0	38.9797096252441	8.2129955291748	1	20	11	0.00503836013376713	2.24619603157043	78.5357666015625	48.3789100646973	0.173120096325874	3.04500007629395	4.22130012512207	1.44959998130798	5.38000011444092	13.7671003341675	0.0943000018596649	38.527229309082	14.7334804534912	-728.566772460938	8.709169339	10.0383529663086
SAMEA2619684	ERR562543	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	60		TARA_018									35.7528	14.2765	0.80	5.00	pico	60	373	7.40765905380249	0	38.9797096252441	8.2129955291748	1	20	11	0.00503836013376713	2.24619603157043	78.5357666015625	48.3789100646973	0.173120096325874	3.04500007629395	4.22130012512207	1.44959998130798	5.38000011444092	13.7671003341675	0.0943000018596649	38.527229309082	14.7334804534912	-728.566772460938	8.709169339	10.0383529663086
SAMEA2619685	ERR562570	tara	18S rRNA	V9	DNA	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	Tara	Mediterranean Sea	Mediterranean Sea		DCM	60		TARA_018									35.7528	14.2765	5.00	20.00	nano	60	373	7.40765905380249	0	38.9797096252441	8.2129955291748	1	20	11	0.00503836013376713	2.24619603157043	78.5357666015625	48.3789100646973	0.173120096325874	3.04500007629395	4.22130012512207	1.44959998130798	5.38000011444092	13.7671003341675	0.0943000018596649	38.527229309082	14.7334804534912	-728.566772460938	8.709169339	10.0383529663086
